250,0
249.6516025803834,13.19383678261559
248.6073813676296,26.35089997571194
246.8702467935468,39.43451848435938
244.4450405637602,52.40822591713663
241.3385221630097,65.23586222450419
237.5593500152538,77.88167448334789
233.118057351089,90.31041654678823
228.0270228497469,102.4874472815134
222.3004361374953,114.3788271188308
215.9542582386041,125.9514126503324
209.0061770891085,137.1729490045184
201.4755582373587,148.0121597469096
193.3833908687633,158.438834053079
184.7522293051648,168.4239109116393
175.6061301418996,177.9395601224928
165.9705851977521,186.9592598645911
155.8724504646834,195.4578706170074
145.339871255365,203.41170522729
134.4022037571443,210.7985949318046
123.0899332110855,217.5979511440549
111.4345889441346,223.7908228387656
99.46865649123021,229.3599493717891
87.2254870522917,234.2898085886164
74.73920453644259,238.5666600874058
62.04461045255599,242.1785835159471
49.17708691120703,245.1155117958217
36.17249800838513,247.3692591811549
23.0670898658255,248.9335440737586
9.897389606567396,249.8040065310719
-3.29989645268971,249.9782204181027
-16.48798510867381,249.4557001695013
-29.63011879292565,248.2379021429184
-42.68966802173439,246.3282205598744
-55.63023348907858,243.7319780454559
-68.41574751802072,240.4564107932048
-81.01057458779145,236.5106483965487
-93.37961065637789,231.905688402987
-105.4883810017844,226.6543656619532
-117.3031363092665,220.7713165517877
-128.790946736724,214.2729381855262
-139.919793696077,207.1773427092047
-150.6586590948141,199.5043068200599
-160.9776117889789,191.275216645327
-170.8478910066372,182.5130081352675
-180.2419865093061,173.2421031365618
-189.1337152679239,163.4883413242421
-197.498294439647,153.2789081818843
-205.3124104420784,142.6422592307887
-212.5542839324036,131.6080407193389
-219.2037305103246,120.2070069935899
-225.2422169756047,108.4709347793896
-230.6529129834207,96.43253461494491
-235.4207379535529,84.12535968068478
-239.532403102667,71.58371228052822
-242.9764484825369,58.84254823521066
-245.7432749209754,45.93737945414259
-247.8251707764492,32.90417495734835
-249.2163334318065,19.7792606233562
-249.9128854672122,6.599217942459128
-249.9128854672122,-6.599217942459068
-249.2163334318065,-19.77926062335614
-247.8251707764492,-32.90417495734829
-245.7432749209754,-45.93737945414253
-242.9764484825369,-58.84254823521059
-239.532403102667,-71.58371228052816
-235.4207379535529,-84.12535968068472
-230.6529129834207,-96.43253461494484
-225.2422169756048,-108.4709347793895
-219.2037305103247,-120.2070069935898
-212.5542839324036,-131.6080407193389
-205.3124104420784,-142.6422592307887
-197.498294439647,-153.2789081818842
-189.133715267924,-163.488341324242
-180.2419865093062,-173.2421031365617
-170.8478910066372,-182.5130081352675
-160.9776117889789,-191.275216645327
-150.6586590948141,-199.5043068200599
-139.9197936960771,-207.1773427092047
-128.7909467367242,-214.2729381855261
-117.3031363092667,-220.7713165517876
-105.4883810017846,-226.6543656619531
-93.37961065637801,-231.9056884029869
-81.01057458779157,-236.5106483965486
-68.41574751802078,-240.4564107932048
-55.63023348907865,-243.7319780454559
-42.6896680217344,-246.3282205598744
-29.63011879292566,-248.2379021429184
-16.48798510867381,-249.4557001695013
-3.29989645268966,-249.9782204181027
9.897389606567447,-249.8040065310719
23.06708986582539,-248.9335440737586
36.17249800838501,-247.3692591811549
49.17708691120696,-245.1155117958217
62.04461045255592,-242.1785835159471
74.73920453644259,-238.5666600874058
87.22548705229168,-234.2898085886164
99.46865649123006,-229.3599493717891
111.4345889441344,-223.7908228387656
123.0899332110854,-217.5979511440549
134.4022037571443,-210.7985949318047
145.3398712553649,-203.4117052272901
155.8724504646833,-195.4578706170075
165.9705851977521,-186.9592598645911
175.6061301418996,-177.9395601224928
184.7522293051648,-168.4239109116393
193.3833908687633,-158.438834053079
201.4755582373586,-148.0121597469097
209.0061770891084,-137.1729490045186
215.954258238604,-125.9514126503325
222.3004361374953,-114.3788271188308
228.0270228497469,-102.4874472815134
233.118057351089,-90.31041654678826
237.5593500152538,-77.88167448334788
241.3385221630097,-65.23586222450416
244.4450405637602,-52.4082259171368
246.8702467935468,-39.43451848435952
248.6073813676296,-26.35089997571205
249.6516025803834,-13.19383678261568
250,-6.123233995736766e-14
